origin_nid,destin_nid,traveler_id,departure_time,enter_station,exit_station
37,40,5042,26524,lucheng,tongzhou_beiguan
32,36,5043,34778,dalianpo,jintai_lu
40,36,5044,25818,tongzhou_beiguan,jintai_lu
29,32,5045,27485,beiyunhexi,dalianpo
32,40,5046,32567,dalianpo,tongzhou_beiguan
37,31,5047,22607,lucheng,changying
32,30,5048,30173,dalianpo,caofang
33,28,5049,32236,dongxiayuan,beiyunhedong
33,39,5050,24045,dongxiayuan,shilipu
34,41,5051,34073,haojiafu,wuzi_xueyuan_lu
37,31,5052,25009,lucheng,changying
39,33,5053,32358,shilipu,dongxiayuan
33,41,5054,28595,dongxiayuan,wuzi_xueyuan_lu
29,28,5055,23871,beiyunhexi,beiyunhedong
40,30,5056,32764,tongzhou_beiguan,caofang
30,37,5057,24919,caofang,lucheng
37,31,5058,34367,lucheng,changying
30,29,5059,23393,caofang,beiyunhexi
28,32,5060,28948,beiyunhedong,dalianpo
32,39,5061,25372,dalianpo,shilipu
31,32,5062,32615,changying,dalianpo
38,33,5063,24105,qingnian_lu,dongxiayuan
39,37,5064,27371,shilipu,lucheng
34,39,5065,32101,haojiafu,shilipu
40,37,5066,34801,tongzhou_beiguan,lucheng
36,29,5067,25049,jintai_lu,beiyunhexi
29,41,5068,26589,beiyunhexi,wuzi_xueyuan_lu
31,28,5069,32784,changying,beiyunhedong
35,28,5070,35863,huangqu,beiyunhedong
39,33,5071,32682,shilipu,dongxiayuan
37,36,5072,23726,lucheng,jintai_lu
40,29,5073,27379,tongzhou_beiguan,beiyunhexi
36,35,5074,24302,jintai_lu,huangqu
38,40,5075,32219,qingnian_lu,tongzhou_beiguan
39,30,5076,26423,shilipu,caofang
38,41,5077,35658,qingnian_lu,wuzi_xueyuan_lu
35,29,5078,32588,huangqu,beiyunhexi
28,39,5079,23825,beiyunhedong,shilipu
36,39,5080,35740,jintai_lu,shilipu
41,37,5081,26345,wuzi_xueyuan_lu,lucheng
33,37,5082,28533,dongxiayuan,lucheng
41,35,5083,30258,wuzi_xueyuan_lu,huangqu
38,34,5084,23066,qingnian_lu,haojiafu
33,28,5085,27713,dongxiayuan,beiyunhedong
38,30,5086,27127,qingnian_lu,caofang
32,35,5087,23974,dalianpo,huangqu
35,34,5088,29783,huangqu,haojiafu
30,39,5089,22154,caofang,shilipu
33,30,5090,35259,dongxiayuan,caofang
37,39,5091,22139,lucheng,shilipu
41,37,5092,31933,wuzi_xueyuan_lu,lucheng
38,41,5093,34815,qingnian_lu,wuzi_xueyuan_lu
39,35,5094,29133,shilipu,huangqu
28,38,5095,31409,beiyunhedong,qingnian_lu
39,31,5096,22715,shilipu,changying
41,35,5097,29066,wuzi_xueyuan_lu,huangqu
40,34,5098,26680,tongzhou_beiguan,haojiafu
30,33,5099,30528,caofang,dongxiayuan
36,31,5100,34123,jintai_lu,changying
34,39,5101,31123,haojiafu,shilipu
35,41,5102,32081,huangqu,wuzi_xueyuan_lu
38,35,5103,32685,qingnian_lu,huangqu
37,40,5104,29520,lucheng,tongzhou_beiguan
34,36,5105,26084,haojiafu,jintai_lu
36,37,5106,23345,jintai_lu,lucheng
41,28,5107,27104,wuzi_xueyuan_lu,beiyunhedong
35,31,5108,23351,huangqu,changying
33,30,5109,26136,dongxiayuan,caofang
33,36,5110,28554,dongxiayuan,jintai_lu
34,29,5111,32925,haojiafu,beiyunhexi
28,37,5112,24233,beiyunhedong,lucheng
37,39,5113,26735,lucheng,shilipu
37,31,5114,25070,lucheng,changying
40,32,5115,21672,tongzhou_beiguan,dalianpo
31,30,5116,29812,changying,caofang
34,28,5117,32996,haojiafu,beiyunhedong
39,32,5118,32093,shilipu,dalianpo
36,38,5119,25884,jintai_lu,qingnian_lu
28,33,5120,34416,beiyunhedong,dongxiayuan
36,31,5121,29690,jintai_lu,changying
31,38,5122,24869,changying,qingnian_lu
38,40,5123,26344,qingnian_lu,tongzhou_beiguan
29,40,5124,26696,beiyunhexi,tongzhou_beiguan
29,35,5125,33501,beiyunhexi,huangqu
36,33,5126,29805,jintai_lu,dongxiayuan
38,36,5127,27800,qingnian_lu,jintai_lu
29,39,5128,28700,beiyunhexi,shilipu
33,31,5129,26305,dongxiayuan,changying
34,41,5130,21843,haojiafu,wuzi_xueyuan_lu
33,35,5131,22552,dongxiayuan,huangqu
28,39,5132,28532,beiyunhedong,shilipu
31,32,5133,35547,changying,dalianpo
28,35,5134,24341,beiyunhedong,huangqu
34,33,5135,29988,haojiafu,dongxiayuan
39,36,5136,33499,shilipu,jintai_lu
37,39,5137,23417,lucheng,shilipu
29,38,5138,24561,beiyunhexi,qingnian_lu
40,41,5139,22861,tongzhou_beiguan,wuzi_xueyuan_lu
37,29,5140,25046,lucheng,beiyunhexi
37,32,5141,35699,lucheng,dalianpo
29,35,5142,22566,beiyunhexi,huangqu
31,30,5143,34290,changying,caofang
32,28,5144,29808,dalianpo,beiyunhedong
38,29,5145,27132,qingnian_lu,beiyunhexi
41,28,5146,30905,wuzi_xueyuan_lu,beiyunhedong
29,36,5147,35482,beiyunhexi,jintai_lu
32,40,5148,32610,dalianpo,tongzhou_beiguan
30,37,5149,22428,caofang,lucheng
37,28,5150,28186,lucheng,beiyunhedong
30,38,5151,33999,caofang,qingnian_lu
33,39,5152,22209,dongxiayuan,shilipu
28,35,5153,23989,beiyunhedong,huangqu
31,35,5154,32176,changying,huangqu
37,29,5155,35536,lucheng,beiyunhexi
40,36,5156,24499,tongzhou_beiguan,jintai_lu
32,31,5157,24198,dalianpo,changying
28,36,5158,30865,beiyunhedong,jintai_lu
29,37,5159,24609,beiyunhexi,lucheng
30,31,5160,33364,caofang,changying
29,39,5161,29331,beiyunhexi,shilipu
41,39,5162,32597,wuzi_xueyuan_lu,shilipu
28,36,5163,26723,beiyunhedong,jintai_lu
34,38,5164,25061,haojiafu,qingnian_lu
39,31,5165,21682,shilipu,changying
32,28,5166,33474,dalianpo,beiyunhedong
40,35,5167,30987,tongzhou_beiguan,huangqu
39,38,5168,31756,shilipu,qingnian_lu
35,34,5169,30150,huangqu,haojiafu
40,41,5170,32953,tongzhou_beiguan,wuzi_xueyuan_lu
41,35,5171,28451,wuzi_xueyuan_lu,huangqu
40,33,5172,28774,tongzhou_beiguan,dongxiayuan
39,37,5173,22250,shilipu,lucheng
30,37,5174,32630,caofang,lucheng
28,41,5175,31598,beiyunhedong,wuzi_xueyuan_lu
33,34,5176,25193,dongxiayuan,haojiafu
38,33,5177,27229,qingnian_lu,dongxiayuan
39,37,5178,26244,shilipu,lucheng
39,31,5179,35552,shilipu,changying
37,41,5180,23460,lucheng,wuzi_xueyuan_lu
36,41,5181,21648,jintai_lu,wuzi_xueyuan_lu
34,29,5182,33035,haojiafu,beiyunhexi
31,41,5183,22948,changying,wuzi_xueyuan_lu
37,36,5184,29187,lucheng,jintai_lu
35,38,5185,34475,huangqu,qingnian_lu
28,41,5186,24062,beiyunhedong,wuzi_xueyuan_lu
29,32,5187,34320,beiyunhexi,dalianpo
31,29,5188,34342,changying,beiyunhexi
35,37,5189,28949,huangqu,lucheng
39,29,5190,24687,shilipu,beiyunhexi
29,28,5191,23717,beiyunhexi,beiyunhedong
29,40,5192,32869,beiyunhexi,tongzhou_beiguan
35,28,5193,25662,huangqu,beiyunhedong
39,40,5194,26027,shilipu,tongzhou_beiguan
34,28,5195,34970,haojiafu,beiyunhedong
39,35,5196,25616,shilipu,huangqu
39,29,5197,22393,shilipu,beiyunhexi
33,38,5198,33583,dongxiayuan,qingnian_lu
40,39,5199,34690,tongzhou_beiguan,shilipu
38,39,5200,29246,qingnian_lu,shilipu
29,28,5201,30023,beiyunhexi,beiyunhedong
40,31,5202,28907,tongzhou_beiguan,changying
29,38,5203,27054,beiyunhexi,qingnian_lu
38,35,5204,33700,qingnian_lu,huangqu
30,32,5205,28092,caofang,dalianpo
37,38,5206,30652,lucheng,qingnian_lu
34,39,5207,30695,haojiafu,shilipu
40,29,5208,29843,tongzhou_beiguan,beiyunhexi
38,36,5209,27160,qingnian_lu,jintai_lu
40,36,5210,29950,tongzhou_beiguan,jintai_lu
28,36,5211,32066,beiyunhedong,jintai_lu
41,36,5212,30957,wuzi_xueyuan_lu,jintai_lu
31,36,5213,32452,changying,jintai_lu
30,41,5214,27596,caofang,wuzi_xueyuan_lu
38,35,5215,33784,qingnian_lu,huangqu
31,35,5216,30260,changying,huangqu
29,36,5217,29275,beiyunhexi,jintai_lu
40,31,5218,27498,tongzhou_beiguan,changying
39,31,5219,23471,shilipu,changying
28,32,5220,33709,beiyunhedong,dalianpo
29,39,5221,27453,beiyunhexi,shilipu
30,37,5222,24654,caofang,lucheng
39,41,5223,35029,shilipu,wuzi_xueyuan_lu
29,38,5224,32189,beiyunhexi,qingnian_lu
38,40,5225,24029,qingnian_lu,tongzhou_beiguan
40,39,5226,31288,tongzhou_beiguan,shilipu
41,37,5227,26094,wuzi_xueyuan_lu,lucheng
28,34,5228,23075,beiyunhedong,haojiafu
40,37,5229,32460,tongzhou_beiguan,lucheng
28,38,5230,30230,beiyunhedong,qingnian_lu
31,40,5231,31543,changying,tongzhou_beiguan
39,30,5232,21631,shilipu,caofang
31,36,5233,27063,changying,jintai_lu
29,41,5234,29267,beiyunhexi,wuzi_xueyuan_lu
30,37,5235,35561,caofang,lucheng
37,29,5236,31953,lucheng,beiyunhexi
36,37,5237,28464,jintai_lu,lucheng
41,33,5238,34026,wuzi_xueyuan_lu,dongxiayuan
39,29,5239,30589,shilipu,beiyunhexi
39,36,5240,28482,shilipu,jintai_lu
39,41,5241,35098,shilipu,wuzi_xueyuan_lu
34,37,5242,33766,haojiafu,lucheng
34,30,5243,34988,haojiafu,caofang
41,28,5244,27826,wuzi_xueyuan_lu,beiyunhedong
37,34,5245,34021,lucheng,haojiafu
40,35,5246,25505,tongzhou_beiguan,huangqu
34,41,5247,29710,haojiafu,wuzi_xueyuan_lu
30,41,5248,23953,caofang,wuzi_xueyuan_lu
38,29,5249,23762,qingnian_lu,beiyunhexi
41,33,5250,34271,wuzi_xueyuan_lu,dongxiayuan
36,39,5251,32384,jintai_lu,shilipu
33,41,5252,32433,dongxiayuan,wuzi_xueyuan_lu
41,36,5253,31778,wuzi_xueyuan_lu,jintai_lu
28,30,5254,32434,beiyunhedong,caofang
39,36,5255,25656,shilipu,jintai_lu
41,28,5256,22899,wuzi_xueyuan_lu,beiyunhedong
36,37,5257,26996,jintai_lu,lucheng
31,33,5258,23084,changying,dongxiayuan
37,41,5259,30584,lucheng,wuzi_xueyuan_lu
34,40,5260,22196,haojiafu,tongzhou_beiguan
38,37,5261,33383,qingnian_lu,lucheng
39,34,5262,31054,shilipu,haojiafu
37,40,5263,31228,lucheng,tongzhou_beiguan
28,30,5264,23547,beiyunhedong,caofang
30,38,5265,25517,caofang,qingnian_lu
39,35,5266,34371,shilipu,huangqu
29,31,5267,33261,beiyunhexi,changying
38,31,5268,30402,qingnian_lu,changying
32,41,5269,32519,dalianpo,wuzi_xueyuan_lu
38,39,5270,30000,qingnian_lu,shilipu
33,29,5271,26653,dongxiayuan,beiyunhexi
34,39,5272,24162,haojiafu,shilipu
33,31,5273,34770,dongxiayuan,changying
30,39,5274,34804,caofang,shilipu
40,32,5275,34788,tongzhou_beiguan,dalianpo
40,35,5276,32343,tongzhou_beiguan,huangqu
36,38,5277,30956,jintai_lu,qingnian_lu
37,30,5278,29795,lucheng,caofang
36,35,5279,30820,jintai_lu,huangqu
34,36,5280,27879,haojiafu,jintai_lu
33,39,5281,31623,dongxiayuan,shilipu
34,36,5282,28356,haojiafu,jintai_lu
33,34,5283,24704,dongxiayuan,haojiafu
33,29,5284,29176,dongxiayuan,beiyunhexi
37,35,5285,22125,lucheng,huangqu
36,32,5286,31605,jintai_lu,dalianpo
37,32,5287,25505,lucheng,dalianpo
34,28,5288,33783,haojiafu,beiyunhedong
31,32,5289,23205,changying,dalianpo
41,33,5290,25347,wuzi_xueyuan_lu,dongxiayuan
38,34,5291,23202,qingnian_lu,haojiafu
28,29,5292,30297,beiyunhedong,beiyunhexi
38,28,5293,31999,qingnian_lu,beiyunhedong
30,36,5294,27866,caofang,jintai_lu
32,41,5295,22233,dalianpo,wuzi_xueyuan_lu
36,41,5296,28856,jintai_lu,wuzi_xueyuan_lu
29,34,5297,23866,beiyunhexi,haojiafu
40,39,5298,25769,tongzhou_beiguan,shilipu
28,37,5299,32945,beiyunhedong,lucheng
28,33,5300,29895,beiyunhedong,dongxiayuan
32,30,5301,30297,dalianpo,caofang
39,29,5302,28691,shilipu,beiyunhexi
34,31,5303,26603,haojiafu,changying
36,34,5304,27361,jintai_lu,haojiafu
37,30,5305,29177,lucheng,caofang
36,34,5306,31486,jintai_lu,haojiafu
33,35,5307,23555,dongxiayuan,huangqu
32,40,5308,30170,dalianpo,tongzhou_beiguan
40,34,5309,25536,tongzhou_beiguan,haojiafu
36,28,5310,28764,jintai_lu,beiyunhedong
36,30,5311,28089,jintai_lu,caofang
40,32,5312,34361,tongzhou_beiguan,dalianpo
33,37,5313,34441,dongxiayuan,lucheng
34,29,5314,33116,haojiafu,beiyunhexi
41,33,5315,25248,wuzi_xueyuan_lu,dongxiayuan
31,30,5316,23567,changying,caofang
30,35,5317,35996,caofang,huangqu
32,40,5318,28024,dalianpo,tongzhou_beiguan
33,31,5319,28285,dongxiayuan,changying
40,36,5320,24159,tongzhou_beiguan,jintai_lu
38,32,5321,23227,qingnian_lu,dalianpo
36,41,5322,24870,jintai_lu,wuzi_xueyuan_lu
37,30,5323,30956,lucheng,caofang
39,38,5324,21891,shilipu,qingnian_lu
38,29,5325,30918,qingnian_lu,beiyunhexi
37,29,5326,33179,lucheng,beiyunhexi
37,36,5327,25035,lucheng,jintai_lu
37,30,5328,32083,lucheng,caofang
34,33,5329,31126,haojiafu,dongxiayuan
38,37,5330,33171,qingnian_lu,lucheng
31,30,5331,24959,changying,caofang
28,29,5332,29105,beiyunhedong,beiyunhexi
35,40,5333,33611,huangqu,tongzhou_beiguan
41,38,5334,31321,wuzi_xueyuan_lu,qingnian_lu
36,31,5335,32041,jintai_lu,changying
29,31,5336,34065,beiyunhexi,changying
38,37,5337,29018,qingnian_lu,lucheng
31,30,5338,24746,changying,caofang
38,33,5339,30049,qingnian_lu,dongxiayuan
35,30,5340,27966,huangqu,caofang
37,33,5341,27258,lucheng,dongxiayuan
41,40,5342,31044,wuzi_xueyuan_lu,tongzhou_beiguan
35,36,5343,28979,huangqu,jintai_lu
36,32,5344,29191,jintai_lu,dalianpo
41,32,5345,21713,wuzi_xueyuan_lu,dalianpo
31,37,5346,22195,changying,lucheng
34,28,5347,33122,haojiafu,beiyunhedong
39,37,5348,24225,shilipu,lucheng
41,31,5349,34634,wuzi_xueyuan_lu,changying
40,28,5350,32467,tongzhou_beiguan,beiyunhedong
37,34,5351,35615,lucheng,haojiafu
38,29,5352,32438,qingnian_lu,beiyunhexi
32,29,5353,32818,dalianpo,beiyunhexi
29,28,5354,35727,beiyunhexi,beiyunhedong
31,38,5355,23388,changying,qingnian_lu
30,35,5356,25489,caofang,huangqu
33,36,5357,35280,dongxiayuan,jintai_lu
32,38,5358,22454,dalianpo,qingnian_lu
32,29,5359,30823,dalianpo,beiyunhexi
30,37,5360,35722,caofang,lucheng
28,30,5361,27583,beiyunhedong,caofang
37,30,5362,35822,lucheng,caofang
28,31,5363,29290,beiyunhedong,changying
33,40,5364,27513,dongxiayuan,tongzhou_beiguan
30,35,5365,30329,caofang,huangqu
32,38,5366,34623,dalianpo,qingnian_lu
28,31,5367,25395,beiyunhedong,changying
33,35,5368,33158,dongxiayuan,huangqu
39,41,5369,25061,shilipu,wuzi_xueyuan_lu
41,36,5370,21678,wuzi_xueyuan_lu,jintai_lu
31,32,5371,32319,changying,dalianpo
37,34,5372,28862,lucheng,haojiafu
41,28,5373,33270,wuzi_xueyuan_lu,beiyunhedong
32,40,5374,35267,dalianpo,tongzhou_beiguan
33,30,5375,35313,dongxiayuan,caofang
34,31,5376,28944,haojiafu,changying
36,35,5377,33104,jintai_lu,huangqu
30,29,5378,23589,caofang,beiyunhexi
29,40,5379,27505,beiyunhexi,tongzhou_beiguan
38,31,5380,33051,qingnian_lu,changying
35,29,5381,24588,huangqu,beiyunhexi
41,36,5382,22572,wuzi_xueyuan_lu,jintai_lu
37,29,5383,29290,lucheng,beiyunhexi
36,41,5384,23000,jintai_lu,wuzi_xueyuan_lu
32,33,5385,24967,dalianpo,dongxiayuan
29,41,5386,34301,beiyunhexi,wuzi_xueyuan_lu
40,31,5387,35522,tongzhou_beiguan,changying
28,33,5388,28751,beiyunhedong,dongxiayuan
32,30,5389,32574,dalianpo,caofang
35,39,5390,25816,huangqu,shilipu
30,29,5391,35347,caofang,beiyunhexi
35,28,5392,25810,huangqu,beiyunhedong
34,40,5393,24515,haojiafu,tongzhou_beiguan
41,34,5394,28397,wuzi_xueyuan_lu,haojiafu
31,39,5395,25705,changying,shilipu
33,35,5396,29227,dongxiayuan,huangqu
35,34,5397,30970,huangqu,haojiafu
33,28,5398,32598,dongxiayuan,beiyunhedong
41,33,5399,33039,wuzi_xueyuan_lu,dongxiayuan
33,36,5400,27849,dongxiayuan,jintai_lu
37,34,5401,30584,lucheng,haojiafu
35,37,5402,31439,huangqu,lucheng
33,37,5403,28341,dongxiayuan,lucheng
30,28,5404,26211,caofang,beiyunhedong
30,41,5405,23619,caofang,wuzi_xueyuan_lu
41,38,5406,27032,wuzi_xueyuan_lu,qingnian_lu
30,41,5407,35829,caofang,wuzi_xueyuan_lu
28,38,5408,25512,beiyunhedong,qingnian_lu
31,41,5409,24607,changying,wuzi_xueyuan_lu
31,30,5410,35389,changying,caofang
41,33,5411,25911,wuzi_xueyuan_lu,dongxiayuan
41,38,5412,35065,wuzi_xueyuan_lu,qingnian_lu
40,34,5413,28298,tongzhou_beiguan,haojiafu
35,34,5414,29447,huangqu,haojiafu
32,41,5415,22209,dalianpo,wuzi_xueyuan_lu
39,35,5416,25454,shilipu,huangqu
40,39,5417,29042,tongzhou_beiguan,shilipu
40,30,5418,31372,tongzhou_beiguan,caofang
31,36,5419,34101,changying,jintai_lu
32,35,5420,25254,dalianpo,huangqu
33,28,5421,28258,dongxiayuan,beiyunhedong
35,30,5422,25950,huangqu,caofang
33,29,5423,22277,dongxiayuan,beiyunhexi
35,37,5424,28384,huangqu,lucheng
34,30,5425,27793,haojiafu,caofang
32,30,5426,30474,dalianpo,caofang
37,32,5427,28065,lucheng,dalianpo
29,30,5428,23455,beiyunhexi,caofang
34,33,5429,29456,haojiafu,dongxiayuan
31,33,5430,32282,changying,dongxiayuan
41,38,5431,30969,wuzi_xueyuan_lu,qingnian_lu
39,38,5432,23077,shilipu,qingnian_lu
35,31,5433,22918,huangqu,changying
31,29,5434,31453,changying,beiyunhexi
29,33,5435,29861,beiyunhexi,dongxiayuan
37,41,5436,23936,lucheng,wuzi_xueyuan_lu
39,32,5437,27704,shilipu,dalianpo
32,31,5438,34608,dalianpo,changying
36,31,5439,24013,jintai_lu,changying
37,31,5440,25466,lucheng,changying
39,40,5441,28416,shilipu,tongzhou_beiguan
32,28,5442,34352,dalianpo,beiyunhedong
33,35,5443,32704,dongxiayuan,huangqu
35,38,5444,32993,huangqu,qingnian_lu
38,29,5445,22285,qingnian_lu,beiyunhexi
40,33,5446,27835,tongzhou_beiguan,dongxiayuan
30,33,5447,27818,caofang,dongxiayuan
28,41,5448,24871,beiyunhedong,wuzi_xueyuan_lu
35,34,5449,34782,huangqu,haojiafu
39,36,5450,21879,shilipu,jintai_lu
35,29,5451,27341,huangqu,beiyunhexi
39,38,5452,33704,shilipu,qingnian_lu
28,36,5453,25796,beiyunhedong,jintai_lu
33,35,5454,27126,dongxiayuan,huangqu
39,33,5455,27486,shilipu,dongxiayuan
39,38,5456,28775,shilipu,qingnian_lu
36,28,5457,22506,jintai_lu,beiyunhedong
31,38,5458,25388,changying,qingnian_lu
39,37,5459,23419,shilipu,lucheng
33,32,5460,29024,dongxiayuan,dalianpo
40,31,5461,34516,tongzhou_beiguan,changying
41,32,5462,35168,wuzi_xueyuan_lu,dalianpo
39,32,5463,30511,shilipu,dalianpo
30,40,5464,24103,caofang,tongzhou_beiguan
34,37,5465,25271,haojiafu,lucheng
36,28,5466,29910,jintai_lu,beiyunhedong
33,29,5467,29153,dongxiayuan,beiyunhexi
37,28,5468,27920,lucheng,beiyunhedong
32,37,5469,21897,dalianpo,lucheng
32,39,5470,27966,dalianpo,shilipu
28,35,5471,33008,beiyunhedong,huangqu
31,29,5472,32630,changying,beiyunhexi
32,39,5473,30277,dalianpo,shilipu
35,31,5474,34235,huangqu,changying
31,33,5475,25315,changying,dongxiayuan
36,30,5476,31686,jintai_lu,caofang
35,41,5477,32132,huangqu,wuzi_xueyuan_lu
37,31,5478,30159,lucheng,changying
28,29,5479,35828,beiyunhedong,beiyunhexi
29,38,5480,24251,beiyunhexi,qingnian_lu
29,36,5481,23321,beiyunhexi,jintai_lu
34,31,5482,25282,haojiafu,changying
28,36,5483,33051,beiyunhedong,jintai_lu
38,40,5484,29330,qingnian_lu,tongzhou_beiguan
30,38,5485,24748,caofang,qingnian_lu
34,29,5486,25052,haojiafu,beiyunhexi
40,38,5487,21686,tongzhou_beiguan,qingnian_lu
34,36,5488,31253,haojiafu,jintai_lu
39,38,5489,21964,shilipu,qingnian_lu
31,35,5490,27021,changying,huangqu
35,34,5491,25675,huangqu,haojiafu
31,29,5492,21988,changying,beiyunhexi
28,41,5493,33628,beiyunhedong,wuzi_xueyuan_lu
36,35,5494,31853,jintai_lu,huangqu
38,31,5495,27785,qingnian_lu,changying
28,36,5496,34451,beiyunhedong,jintai_lu
38,29,5497,24344,qingnian_lu,beiyunhexi
31,28,5498,22617,changying,beiyunhedong
37,41,5499,23028,lucheng,wuzi_xueyuan_lu
28,36,5500,24898,beiyunhedong,jintai_lu
33,35,5501,28688,dongxiayuan,huangqu
28,36,5502,34542,beiyunhedong,jintai_lu
40,33,5503,27529,tongzhou_beiguan,dongxiayuan
39,29,5504,25820,shilipu,beiyunhexi
41,36,5505,27201,wuzi_xueyuan_lu,jintai_lu
34,39,5506,29370,haojiafu,shilipu
28,41,5507,26525,beiyunhedong,wuzi_xueyuan_lu
37,30,5508,32755,lucheng,caofang
39,32,5509,31550,shilipu,dalianpo
41,36,5510,29724,wuzi_xueyuan_lu,jintai_lu
34,38,5511,35220,haojiafu,qingnian_lu
41,29,5512,35652,wuzi_xueyuan_lu,beiyunhexi
41,31,5513,35267,wuzi_xueyuan_lu,changying
28,31,5514,29784,beiyunhedong,changying
35,29,5515,29336,huangqu,beiyunhexi
28,29,5516,28642,beiyunhedong,beiyunhexi
34,39,5517,24174,haojiafu,shilipu
30,38,5518,26986,caofang,qingnian_lu
41,28,5519,32939,wuzi_xueyuan_lu,beiyunhedong
31,39,5520,27939,changying,shilipu
38,28,5521,26809,qingnian_lu,beiyunhedong
36,32,5522,30793,jintai_lu,dalianpo
31,37,5523,33754,changying,lucheng
30,35,5524,30531,caofang,huangqu
39,34,5525,25846,shilipu,haojiafu
37,32,5526,25176,lucheng,dalianpo
40,34,5527,26580,tongzhou_beiguan,haojiafu
30,41,5528,35430,caofang,wuzi_xueyuan_lu
28,38,5529,26282,beiyunhedong,qingnian_lu
35,28,5530,23352,huangqu,beiyunhedong
33,28,5531,35822,dongxiayuan,beiyunhedong
35,41,5532,27726,huangqu,wuzi_xueyuan_lu
29,31,5533,33833,beiyunhexi,changying
30,38,5534,25482,caofang,qingnian_lu
39,33,5535,22046,shilipu,dongxiayuan
41,39,5536,25004,wuzi_xueyuan_lu,shilipu
38,28,5537,35061,qingnian_lu,beiyunhedong
29,40,5538,30425,beiyunhexi,tongzhou_beiguan
31,32,5539,35412,changying,dalianpo
34,40,5540,31285,haojiafu,tongzhou_beiguan
30,35,5541,23791,caofang,huangqu
29,41,5542,27519,beiyunhexi,wuzi_xueyuan_lu
36,40,5543,23529,jintai_lu,tongzhou_beiguan
33,30,5544,24947,dongxiayuan,caofang
35,31,5545,31769,huangqu,changying
39,31,5546,27206,shilipu,changying
39,37,5547,25600,shilipu,lucheng
35,37,5548,29334,huangqu,lucheng
29,32,5549,28048,beiyunhexi,dalianpo
39,34,5550,32381,shilipu,haojiafu
38,37,5551,22383,qingnian_lu,lucheng
30,40,5552,33020,caofang,tongzhou_beiguan
38,40,5553,34907,qingnian_lu,tongzhou_beiguan
34,33,5554,22954,haojiafu,dongxiayuan
35,37,5555,32962,huangqu,lucheng
36,35,5556,33176,jintai_lu,huangqu
36,28,5557,35338,jintai_lu,beiyunhedong
33,29,5558,33015,dongxiayuan,beiyunhexi
41,38,5559,24869,wuzi_xueyuan_lu,qingnian_lu
41,35,5560,34851,wuzi_xueyuan_lu,huangqu
31,35,5561,22533,changying,huangqu
41,35,5562,26934,wuzi_xueyuan_lu,huangqu
38,35,5563,32137,qingnian_lu,huangqu
36,38,5564,27997,jintai_lu,qingnian_lu
38,28,5565,22858,qingnian_lu,beiyunhedong
29,36,5566,35778,beiyunhexi,jintai_lu
38,41,5567,34314,qingnian_lu,wuzi_xueyuan_lu
30,37,5568,35726,caofang,lucheng
31,36,5569,28336,changying,jintai_lu
37,36,5570,27335,lucheng,jintai_lu
32,29,5571,22510,dalianpo,beiyunhexi
34,32,5572,33865,haojiafu,dalianpo
32,30,5573,25672,dalianpo,caofang
35,34,5574,22079,huangqu,haojiafu
34,30,5575,26379,haojiafu,caofang
40,39,5576,24688,tongzhou_beiguan,shilipu
36,41,5577,26957,jintai_lu,wuzi_xueyuan_lu
28,30,5578,23017,beiyunhedong,caofang
41,34,5579,22918,wuzi_xueyuan_lu,haojiafu
37,35,5580,35960,lucheng,huangqu
34,37,5581,24392,haojiafu,lucheng
37,33,5582,25698,lucheng,dongxiayuan
35,41,5583,22038,huangqu,wuzi_xueyuan_lu
35,28,5584,26853,huangqu,beiyunhedong
29,38,5585,34000,beiyunhexi,qingnian_lu
40,38,5586,34995,tongzhou_beiguan,qingnian_lu
39,35,5587,25782,shilipu,huangqu
29,38,5588,33647,beiyunhexi,qingnian_lu
35,40,5589,28437,huangqu,tongzhou_beiguan
30,35,5590,27965,caofang,huangqu
37,30,5591,28011,lucheng,caofang
31,39,5592,30822,changying,shilipu
32,40,5593,29675,dalianpo,tongzhou_beiguan
35,34,5594,30121,huangqu,haojiafu
31,38,5595,24037,changying,qingnian_lu
31,29,5596,28559,changying,beiyunhexi
36,41,5597,34505,jintai_lu,wuzi_xueyuan_lu
35,41,5598,30477,huangqu,wuzi_xueyuan_lu
34,30,5599,28127,haojiafu,caofang
36,31,5600,29234,jintai_lu,changying
40,28,5601,30302,tongzhou_beiguan,beiyunhedong
33,39,5602,29370,dongxiayuan,shilipu
32,33,5603,28837,dalianpo,dongxiayuan
40,31,5604,23432,tongzhou_beiguan,changying
41,32,5605,27488,wuzi_xueyuan_lu,dalianpo
28,40,5606,34458,beiyunhedong,tongzhou_beiguan
28,30,5607,31544,beiyunhedong,caofang
40,32,5608,22474,tongzhou_beiguan,dalianpo
35,33,5609,32248,huangqu,dongxiayuan
36,32,5610,27163,jintai_lu,dalianpo
40,29,5611,23849,tongzhou_beiguan,beiyunhexi
33,40,5612,28904,dongxiayuan,tongzhou_beiguan
33,29,5613,30226,dongxiayuan,beiyunhexi
34,36,5614,31918,haojiafu,jintai_lu
36,35,5615,25285,jintai_lu,huangqu
33,28,5616,25718,dongxiayuan,beiyunhedong
41,37,5617,27331,wuzi_xueyuan_lu,lucheng
34,36,5618,35541,haojiafu,jintai_lu
35,32,5619,26601,huangqu,dalianpo
37,33,5620,34384,lucheng,dongxiayuan
29,39,5621,23819,beiyunhexi,shilipu
34,38,5622,22613,haojiafu,qingnian_lu
